	UID	beer_name	rating
16068322	461	Foster's Lager	2.83
16069177	1316	Foster's Lager	1.5
16069329	1468	Foster's Lager	2.78
16069408	1547	Foster's Lager	1.93
16069880	2019	Foster's Lager	2.93
16070815	272	Foster's Premium Ale	2.5
16071116	573	Foster's Premium Ale	2.39
16072010	1467	Foster's Premium Ale	3.56
16072102	1559	Foster's Premium Ale	2.67
16073497	272	Jamaican Style Stout	3.64
16076179	272	Kirsch Gose	3.94
16076238	331	Kirsch Gose	4.5
16076244	337	Kirsch Gose	3.0
16076615	708	Kirsch Gose	4.12
16076663	756	Kirsch Gose	4.0
16078169	2262	Kirsch Gose	4.77
16078174	2267	Kirsch Gose	3.74
16078537	2630	Kirsch Gose	4.43
16078861	272	Mary Jane	3.89
16081543	272	Michelob Light	1.75
16082515	1244	Michelob Light	2.5
16083361	2090	Michelob Light	2.1
16084225	272	Milwaukee's Best	1.69
16084444	491	Milwaukee's Best	1.75
16085269	1316	Milwaukee's Best	1.0
16086255	2302	Milwaukee's Best	1.36
16086467	2514	Milwaukee's Best	1.0
16086492	2539	Milwaukee's Best	2.98
16086907	272	Moosehead Lager	2.78
16087167	532	Moosehead Lager	2.02
16087198	563	Moosehead Lager	2.75
16087254	619	Moosehead Lager	1.86
16087451	816	Moosehead Lager	3.0
16087777	1142	Moosehead Lager	3.25
16088124	1489	Moosehead Lager	3.8
16088146	1511	Moosehead Lager	3.12
16088218	1583	Moosehead Lager	2.75
16088666	2031	Moosehead Lager	3.0
16088725	2090	Moosehead Lager	3.04
16088732	2097	Moosehead Lager	3.99
16089020	2385	Moosehead Lager	3.02
16089174	2539	Moosehead Lager	2.9
16089298	2663	Moosehead Lager	4.36
16089589	272	Road Warrior Imperial Rye India Pale Ale	4.33
16089696	379	Road Warrior Imperial Rye India Pale Ale	3.01
16089972	655	Road Warrior Imperial Rye India Pale Ale	4.48
16092271	272	Rodenbach Grand Cru	4.43
16092293	294	Rodenbach Grand Cru	4.5
16092380	381	Rodenbach Grand Cru	4.0
16092520	521	Rodenbach Grand Cru	4.21
16092527	528	Rodenbach Grand Cru	4.65
16092555	556	Rodenbach Grand Cru	3.99
16092600	601	Rodenbach Grand Cru	4.0
16092629	630	Rodenbach Grand Cru	4.58
16092659	660	Rodenbach Grand Cru	4.4
16092662	663	Rodenbach Grand Cru	4.43
16092745	746	Rodenbach Grand Cru	3.21
16092806	807	Rodenbach Grand Cru	4.53
16093061	1062	Rodenbach Grand Cru	4.49
16093250	1251	Rodenbach Grand Cru	4.35
16093252	1253	Rodenbach Grand Cru	4.67
16093391	1392	Rodenbach Grand Cru	4.14
16093431	1432	Rodenbach Grand Cru	4.35
16093444	1445	Rodenbach Grand Cru	4.79
16093464	1465	Rodenbach Grand Cru	4.32
16093507	1508	Rodenbach Grand Cru	4.47
16093607	1608	Rodenbach Grand Cru	4.35
16093691	1692	Rodenbach Grand Cru	4.32
16093792	1793	Rodenbach Grand Cru	4.31
16093828	1829	Rodenbach Grand Cru	4.24
16094030	2031	Rodenbach Grand Cru	3.77
16094110	2111	Rodenbach Grand Cru	3.09
16094153	2154	Rodenbach Grand Cru	4.31
16094177	2178	Rodenbach Grand Cru	4.39
16094210	2211	Rodenbach Grand Cru	3.9
16094520	2521	Rodenbach Grand Cru	4.48
16094953	272	Santa Clara IPA	3.33
16097635	272	Santilli	4.49
16097664	301	Santilli	4.03
16097718	355	Santilli	4.38
16097772	409	Santilli	4.37
16097869	506	Santilli	4.15
16098074	711	Santilli	4.1
16098159	796	Santilli	4.25
16098550	1187	Santilli	4.59
16098729	1366	Santilli	4.27
16098805	1442	Santilli	4.0
16098828	1465	Santilli	4.38
16098938	1575	Santilli	3.9
16098952	1589	Santilli	4.16
16099320	1957	Santilli	3.39
16099485	2122	Santilli	3.99
16099571	2208	Santilli	4.21
16099868	2505	Santilli	3.93
16100015	2652	Santilli	4.25
16100024	2661	Santilli	4.18
16100317	272	Sunday River Alt	3.58
16102999	272	Sunday River Lager	3.7
16105681	272	Super Session #2	4.05
16105725	316	Super Session #2	4.25
16105883	474	Super Session #2	4.04
16105888	479	Super Session #2	3.9
16106037	628	Super Session #2	4.0
16106162	753	Super Session #2	4.16
16106205	796	Super Session #2	3.56
16106346	937	Super Session #2	4.24
16107182	1773	Super Session #2	3.93
16107437	2028	Super Session #2	4.18
16107578	2169	Super Session #2	4.03
16107602	2193	Super Session #2	3.98
16107770	2361	Super Session #2	4.3
16107800	2391	Super Session #2	3.36
16107886	2477	Super Session #2	3.57
16108364	273	Imperial Death Star Stout	3.52
16111046	273	Lakewood The Temptress	4.69
16111742	969	Lakewood The Temptress	4.0
16111857	1084	Lakewood The Temptress	3.95
16111954	1181	Lakewood The Temptress	4.94
16112757	1984	Lakewood The Temptress	4.27
16113256	2483	Lakewood The Temptress	3.9
16113728	273	Southern Pecan	3.21
16113759	304	Southern Pecan	3.86
16114372	917	Southern Pecan	3.67
16114770	1315	Southern Pecan	3.37
16114849	1394	Southern Pecan	3.73
16114883	1428	Southern Pecan	3.49
16114926	1471	Southern Pecan	3.42
16115247	1792	Southern Pecan	4.29
16115602	2147	Southern Pecan	3.59
16116410	273	Timber Beast	4.41
16117364	1227	Timber Beast	4.24
16119094	275	400 Pound Monkey	3.5
16119495	676	400 Pound Monkey	2.6
16121776	275	Beavers Milk	3.75
16122596	1095	Beavers Milk	4.0
16123328	1827	Beavers Milk	1.84
16124458	275	Dark Side Vanilla Porter	3.75
16127140	275	Decadence 2014 Wheat Wine - Bourbon Barrel-Aged	4.25
16128584	1719	Decadence 2014 Wheat Wine - Bourbon Barrel-Aged	4.42
16129822	275	Friar Bob's Raspberry Wheat	3.25
16132504	275	Imperial Nut Brown Ale	3.75
16135186	275	Orion's Stout	3.25
16137868	275	Raven Stout	3.25
16140550	275	Sawtooth	3.25
16140564	289	Sawtooth	4.01
16140577	302	Sawtooth	3.25
16141062	787	Sawtooth	3.25
16141416	1141	Sawtooth	3.75
16141435	1160	Sawtooth	3.74
16142138	1863	Sawtooth	2.61
16142327	2052	Sawtooth	3.33
16143232	275	Sin Tax Imperial Peanut Butter Stout	4.15
16143264	307	Sin Tax Imperial Peanut Butter Stout	4.1
16144122	1165	Sin Tax Imperial Peanut Butter Stout	3.85
16144703	1746	Sin Tax Imperial Peanut Butter Stout	4.03
16144727	1770	Sin Tax Imperial Peanut Butter Stout	3.78
16145568	2611	Sin Tax Imperial Peanut Butter Stout	3.75
16145581	2624	Sin Tax Imperial Peanut Butter Stout	3.5
16145914	275	Speedway Stout - Baklava	4.3
16148596	275	Speedway Stout - Belgian Ale	4.34
16151278	275	Speedway Stout - Blueberry Pie	3.94
16153960	275	Speedway Stout - Campfire S'mores	4.12
16156642	275	Speedway Stout - Caramel Macchiato	4.38
16156701	334	Speedway Stout - Caramel Macchiato	4.29
16159324	275	Speedway Stout - Chili Mango	4.36
16162006	275	Speedway Stout - Chocolate Chip Barrel-Aged Vietnamese	4.83
16164688	275	Speedway Stout - Chocolate Chip Cookie	4.71
16164747	334	Speedway Stout - Chocolate Chip Cookie	4.42
16167370	275	Speedway Stout - Coconut And Vanilla - Bourbon Barrel-Aged	4.68
16170052	275	Speedway Stout - Cucumbah	4.14
16172734	275	Speedway Stout - Ginger Nibs	4.21
16175416	275	Speedway Stout - Malted Milk Balls	4.33
16178098	275	Speedway Stout - Nut Roll	4.34
16178157	334	Speedway Stout - Nut Roll	4.28
16180780	275	Speedway Stout - Orange And Cinnamon	3.74
16183462	275	Speedway Stout - Peanut Butter Banana	4.57
16186144	275	Speedway Stout - Peruvian	4.48
16188826	275	Speedway Stout - Strawberry Milkshake	4.51
16191508	275	Speedway Stout - Thai	4.6
16191883	650	Speedway Stout - Thai	4.31
16191955	722	Speedway Stout - Thai	3.25
16192124	891	Speedway Stout - Thai	4.29
16192299	1066	Speedway Stout - Thai	4.19
16192630	1397	Speedway Stout - Thai	4.05
16193214	1981	Speedway Stout - Thai	4.72
16193351	2118	Speedway Stout - Thai	5.0
16194190	275	Speedway Stout - Vietnamese Coffee - Bourbon Barrel-Aged - Coconut Vanilla	4.72
16196872	275	Speedway Stout - Wafflesmith	4.21
16199554	275	Speedway Stout - Wafflesmith - Barrel-Aged	4.36
16202236	275	State Pen Porter	3.75
16204918	275	Wee Heavy - Barrel-Aged	4.16
16207600	275	Wee Heavy - Port Barrel-Aged	4.25
16209044	1719	Wee Heavy - Port Barrel-Aged	4.0
16210283	276	1881 Sacramento	3.25
16212965	276	Acai Berry Wheat	2.75
16213181	492	Acai Berry Wheat	3.5
16215647	276	Beer Hop Breakfast	3.75
16217062	1691	Beer Hop Breakfast	4.13
16217078	1707	Beer Hop Breakfast	4.27
16218329	276	Big Eddy	3.5
16218481	428	Big Eddy	3.5
16219459	1406	Big Eddy	4.03
16221011	276	Black Marlin	3.5
16221414	679	Black Marlin	3.5
16221790	1055	Black Marlin	4.25
16223693	276	Black Xantus	4.25
16224987	1570	Black Xantus	4.5
16226375	276	Boont Amber Ale	4.0
16227368	1269	Boont Amber Ale	3.77
16227402	1303	Boont Amber Ale	3.65
16227571	1472	Boont Amber Ale	3.98
16228257	2158	Boont Amber Ale	3.99
16228401	2302	Boont Amber Ale	4.98
16229057	276	California Amber	2.75
16229113	332	California Amber	4.0
16230173	1392	California Amber	4.03
16230364	1583	California Amber	3.83
16230956	2175	California Amber	3.6
16230966	2185	California Amber	4.0
16231739	276	Class Of 88	3.25
16234421	276	Even Keel	3.0
16235200	1055	Even Keel	4.0
16235425	1280	Even Keel	3.17
16236077	1932	Even Keel	3.96
16236544	2399	Even Keel	3.82
16237103	276	Full Sail Amber	3.5
16237121	294	Full Sail Amber	3.78
16237517	690	Full Sail Amber	3.86
16237812	985	Full Sail Amber	3.03
16238006	1179	Full Sail Amber	4.09
16238245	1418	Full Sail Amber	3.36
16239785	276	Hangar 24 Orange Wheat	2.75
16240413	904	Hangar 24 Orange Wheat	4.37
16240837	1328	Hangar 24 Orange Wheat	3.77
16242467	276	Hop Sac 2012 - Kuchinski Hop Ranch	2.25
16245149	276	Laughing Dog Huckleberry Cream Ale	3.25
16247831	276	Leinenkugel's Berry Weiss	2.25
16247983	428	Leinenkugel's Berry Weiss	2.25
16248097	542	Leinenkugel's Berry Weiss	1.46
16248300	745	Leinenkugel's Berry Weiss	3.84
16248429	874	Leinenkugel's Berry Weiss	4.19
16248794	1239	Leinenkugel's Berry Weiss	3.3
16249360	1805	Leinenkugel's Berry Weiss	4.75
16249364	1809	Leinenkugel's Berry Weiss	3.15
16249612	2057	Leinenkugel's Berry Weiss	4.04
16250513	276	Leinenkugel's Lemon Berry Shandy	2.5
16251481	1244	Leinenkugel's Lemon Berry Shandy	3.25
16252046	1809	Leinenkugel's Lemon Berry Shandy	3.34
16253195	276	Miller Fortune	1.75
16253377	458	Miller Fortune	3.0
16254676	1757	Miller Fortune	3.34
16255221	2302	Miller Fortune	1.43
16255877	276	Moa Breakfast	3.25
16258559	276	Mouette à Trois	3.5
16261241	276	Old Numbskull - Bourbon Barrel-Aged	4.0
16261703	738	Old Numbskull - Bourbon Barrel-Aged	4.63
16262265	1300	Old Numbskull - Bourbon Barrel-Aged	4.33
16263923	276	Piper Down	3.0
16264702	1055	Piper Down	3.79
16264762	1115	Piper Down	4.0
16266605	276	Pumpkick	3.25
16266871	542	Pumpkick	3.93
16267100	771	Pumpkick	3.83
16268605	2276	Pumpkick	3.25
16268721	2392	Pumpkick	2.9
16269287	276	Pêche Mel	3.25
16271969	276	Redhook Out Of Your Gourd Pumpkin Porter	3.25
16272235	542	Redhook Out Of Your Gourd Pumpkin Porter	3.14
16272837	1144	Redhook Out Of Your Gourd Pumpkin Porter	3.27
16274651	276	Sea Dog Raspberry Wheat Ale	3.25
16275803	1428	Sea Dog Raspberry Wheat Ale	2.7
16277333	276	Sextant	3.5
16280015	276	Shock Top Chocolate Wheat	3.25
16282697	276	Shock Top End Of The World Midnight Wheat	2.75
16284722	2301	Shock Top End Of The World Midnight Wheat	3.0
16285379	276	Shock Top Pumpkin Wheat	2.5
16285645	542	Shock Top Pumpkin Wheat	2.85
16286913	1810	Shock Top Pumpkin Wheat	3.23
16288061	276	Shock Top Raspberry Wheat	2.5
16288243	458	Shock Top Raspberry Wheat	3.75
16289394	1609	Shock Top Raspberry Wheat	3.0
16289853	2068	Shock Top Raspberry Wheat	3.0
16290743	276	Stiegl Radler (Grapefruit)	3.25
16291337	870	Stiegl Radler (Grapefruit)	3.57
16291586	1119	Stiegl Radler (Grapefruit)	3.77
16292294	1827	Stiegl Radler (Grapefruit)	4.54
16292409	1942	Stiegl Radler (Grapefruit)	3.5
16292525	2058	Stiegl Radler (Grapefruit)	4.57
16292662	2195	Stiegl Radler (Grapefruit)	4.41
16293425	276	Unibroue 17 Grande Réserve	4.25
16295260	2111	Unibroue 17 Grande Réserve	4.23
16295330	2181	Unibroue 17 Grande Réserve	4.08
16295459	2310	Unibroue 17 Grande Réserve	3.97
16295658	2509	Unibroue 17 Grande Réserve	4.24
16296107	276	Wahoo White Beer	2.75
16296242	411	Wahoo White Beer	4.0
16296886	1055	Wahoo White Beer	4.23
16297101	1270	Wahoo White Beer	3.67
16298789	276	Wells Sticky Toffee Pudding Ale	3.0
16299085	572	Wells Sticky Toffee Pudding Ale	3.0
16299214	701	Wells Sticky Toffee Pudding Ale	3.73
16299830	1317	Wells Sticky Toffee Pudding Ale	4.21
16300928	2415	Wells Sticky Toffee Pudding Ale	3.7
16301059	2546	Wells Sticky Toffee Pudding Ale	3.18
16301472	277	2013 Coming Home Holiday Ale	4.13
16304154	277	Abbaye D'Aulne Premier Cru	3.63
16306836	277	Abbaye D'Aulne Val De Sambre Ambrée 6°	3.77
16309518	277	Abbaye D’Aulne Blonde	3.83
16312200	277	Arcadia Jaw-Jacker	3.81
16314882	277	Barrel Aged Alberta Clipper	4.02
16315641	1036	Barrel Aged Alberta Clipper	4.31
16316947	2342	Barrel Aged Alberta Clipper	4.16
16317564	277	Barrel Aged Esther	4.25
16320246	277	Batch #028 - Colada IPA	3.77
16320518	549	Batch #028 - Colada IPA	3.78
16321904	1935	Batch #028 - Colada IPA	4.01
16322004	2035	Batch #028 - Colada IPA	3.5
16322928	277	Brewer’s Test Kitchen Blackberry IPA	3.83
16325610	277	Chocolate Ale With Raspberry	4.71
16328292	277	Coriolis Effect	4.2
16330974	277	Double D’s	4.16
16331011	314	Double D’s	3.9
16331809	1112	Double D’s	4.28
16332913	2216	Double D’s	4.0
16333133	2436	Double D’s	3.78
16333656	277	Festivus Holiday Ale	4.13
16333892	513	Festivus Holiday Ale	4.19
16334306	927	Festivus Holiday Ale	3.75
16335496	2117	Festivus Holiday Ale	3.33
16336338	277	Imperial Tanilla	3.87
16339020	277	Key Lime Pie Cream Ale	3.14
16341702	277	Landline	3.81
16341922	497	Landline	4.04
16342708	1283	Landline	4.11
16342850	1425	Landline	3.79
16343840	2415	Landline	4.46
16344384	277	Lindemans Strawberry	4.1
16345349	1242	Lindemans Strawberry	3.77
16346606	2499	Lindemans Strawberry	3.61
16347066	277	Lomaland	3.87
16347212	423	Lomaland	4.42
16347348	559	Lomaland	4.0
16349297	2508	Lomaland	3.78
16349748	277	Malheur 10°	3.74
16351656	2185	Malheur 10°	4.25
16352430	277	Monster Mash	3.87
16355112	277	Orange Cream Pop	4.2
16355847	1012	Orange Cream Pop	4.0
16356752	1917	Orange Cream Pop	3.96
16356758	1923	Orange Cream Pop	4.25
16356926	2091	Orange Cream Pop	3.9
16356953	2118	Orange Cream Pop	4.16
16357794	277	Palisade Peachwood Ale	3.74
16358134	617	Palisade Peachwood Ale	3.49
16358624	1107	Palisade Peachwood Ale	3.57
16360476	277	Pendragon	4.05
16360809	610	Pendragon	4.5
16363158	277	Pump-Action Pumpkin Ale	4.27
16365840	277	Straffe Hendrik Wild	4.04
16366609	1046	Straffe Hendrik Wild	3.4
16367090	1527	Straffe Hendrik Wild	4.55
16368522	277	Strawberry Creamsicle	3.92
16368547	302	Strawberry Creamsicle	3.42
16368710	465	Strawberry Creamsicle	3.95
16368918	673	Strawberry Creamsicle	4.11
16370290	2045	Strawberry Creamsicle	4.28
16370494	2249	Strawberry Creamsicle	4.0
16370591	2346	Strawberry Creamsicle	3.98
16371204	277	Tasty Waves	3.89
16371753	826	Tasty Waves	3.66
16373886	277	Thank You 2018	4.1
16374727	1118	Thank You 2018	4.19
16374905	1296	Thank You 2018	4.49
16375093	1484	Thank You 2018	4.05
16375817	2208	Thank You 2018	4.42
16376568	277	The Raven	3.88
16377239	948	The Raven	3.75
16377311	1020	The Raven	3.77
16377629	1338	The Raven	3.65
16379250	277	The Recurrence	4.35
16381932	277	Troegenator	4.08
16381980	325	Troegenator	3.96
16382115	460	Troegenator	4.04
16382145	490	Troegenator	3.97
16382442	787	Troegenator	4.1
16382613	958	Troegenator	3.5
16382760	1105	Troegenator	4.21
16382798	1143	Troegenator	4.04
16383204	1549	Troegenator	4.17
16383348	1693	Troegenator	3.67
16383397	1742	Troegenator	4.0
16383560	1905	Troegenator	4.14
16383620	1965	Troegenator	4.41
16383767	2112	Troegenator	3.79
16383876	2221	Troegenator	3.49
16383957	2302	Troegenator	4.34
16384174	2519	Troegenator	4.5
16384258	2603	Troegenator	4.03
16384614	277	Yammy Yammy	3.88
16387297	278	7-Iron	3.6
16389979	278	Aecht Schlenkerla Eiche	4.39
16391091	1390	Aecht Schlenkerla Eiche	3.16
16391093	1392	Aecht Schlenkerla Eiche	4.29
16391172	1471	Aecht Schlenkerla Eiche	4.17
16391985	2284	Aecht Schlenkerla Eiche	4.32
16392220	2519	Aecht Schlenkerla Eiche	3.26
16392661	278	Barrel-Aged Imperial Saison With Peaches	4.14
16395343	278	Big Mistake	4.46
16395397	332	Big Mistake	4.0
16398025	278	Birra Moretti La Rossa	3.62
16398079	332	Birra Moretti La Rossa	4.0
16398368	621	Birra Moretti La Rossa	4.0
16398546	799	Birra Moretti La Rossa	2.84
16398567	820	Birra Moretti La Rossa	3.39
16398975	1228	Birra Moretti La Rossa	3.86
16399136	1389	Birra Moretti La Rossa	2.93
16400266	2519	Birra Moretti La Rossa	3.84
16400707	278	Black Venom	4.09
16403389	278	Blue Moon Grand Cru	3.85
16406071	278	Boon Oude Geuze Mariage Parfait	4.34
16406218	425	Boon Oude Geuze Mariage Parfait	4.06
16406348	555	Boon Oude Geuze Mariage Parfait	4.14
16407044	1251	Boon Oude Geuze Mariage Parfait	4.39
16407301	1508	Boon Oude Geuze Mariage Parfait	4.23
16407852	2059	Boon Oude Geuze Mariage Parfait	4.04
16407978	2185	Boon Oude Geuze Mariage Parfait	4.46
16408753	278	Boon Oude Kriek Mariage Parfait	4.35
16409982	1507	Boon Oude Kriek Mariage Parfait	4.17
16410342	1867	Boon Oude Kriek Mariage Parfait	3.72
16411435	278	Brandy Barrel-Aged Imperial Pumpkin Ale	4.34
16412630	1473	Brandy Barrel-Aged Imperial Pumpkin Ale	4.24
16413199	2042	Brandy Barrel-Aged Imperial Pumpkin Ale	4.24
16414117	278	Brunetta	3.99
16415240	1401	Brunetta	3.67
16415699	1860	Brunetta	3.0
16416799	278	Cypress Kriek	3.75
16418038	1517	Cypress Kriek	3.79
16419057	2536	Cypress Kriek	3.77
16419481	278	Damned Curious Business	3.73
16422163	278	Elda M Milk Stout	3.85
16424005	2120	Elda M Milk Stout	4.39
16424845	278	Firefly Amber Ale	3.49
16426575	2008	Firefly Amber Ale	3.58
16427527	278	Fruit Stand - Nectarine	4.16
16430209	278	Jardinier	4.05
16431520	1589	Jardinier	3.74
16432891	278	Java The Stout	3.8
16433445	832	Java The Stout	4.0
16435573	278	Local Buzz	3.5
16438255	278	Logic Is Relative	3.94
16440937	278	Maui Express Coconut IPA	3.65
16443329	2670	Maui Express Coconut IPA	4.04
16443619	278	New Holland Ichabod Ale	3.32
16443928	587	New Holland Ichabod Ale	3.65
16444865	1524	New Holland Ichabod Ale	3.85
16445643	2302	New Holland Ichabod Ale	4.24
16445778	2437	New Holland Ichabod Ale	3.81
16445955	2614	New Holland Ichabod Ale	2.9
16446301	278	No. 48 Porter	3.92
16448983	278	Panther	3.87
16448990	285	Panther	3.9
16449174	469	Panther	3.94
16449412	707	Panther	4.24
16449753	1048	Panther	3.5
16449840	1135	Panther	3.85
16449985	1280	Panther	3.22
16450031	1326	Panther	3.2
16451277	2572	Panther	3.28
16451387	2682	Panther	3.64
16451665	278	Primus Weizenbock	4.28
16451669	282	Primus Weizenbock	3.98
16453792	2405	Primus Weizenbock	4.37
16454347	278	RedBud	3.88
16456529	2460	RedBud	4.03
16457029	278	Siberian Night Imperial Stout	4.34
16457043	292	Siberian Night Imperial Stout	4.02
16457081	330	Siberian Night Imperial Stout	4.0
16457209	458	Siberian Night Imperial Stout	1.25
16457380	629	Siberian Night Imperial Stout	4.4
16457784	1033	Siberian Night Imperial Stout	4.04
16457846	1095	Siberian Night Imperial Stout	3.85
16457856	1105	Siberian Night Imperial Stout	4.75
16457888	1137	Siberian Night Imperial Stout	3.96
16458030	1279	Siberian Night Imperial Stout	3.97
16458156	1405	Siberian Night Imperial Stout	3.24
16459034	2283	Siberian Night Imperial Stout	4.26
16459711	278	The Original Milkshake Stout	3.58
16460677	1244	The Original Milkshake Stout	4.06
16462393	278	Verhaeghe Echte Kriek / Echte Kriekenbier	4.6
16465075	278	Yuletide	4.43
16467757	278	Zwet.Be	4.33
16469888	2409	Zwet.Be	4.91
16470440	279	Exit 9 Hoppy Scarlet Ale	4.01
16473124	281	15th Anniversary Ale	4.08
16475806	281	1819	4.11
16478488	281	Blackwing Lager	3.93
16481170	281	Boomslang	3.84
16483852	281	Dorada	3.69
16486534	281	Gleason IPA	3.84
16487986	1733	Gleason IPA	3.93
16488780	2527	Gleason IPA	4.15
16488800	2547	Gleason IPA	4.5
16489216	281	Golden Finch	3.84
16491898	281	Gulf Sour Series-Blueberry Crumble	3.91
16494580	281	Ice Box	3.79
16496827	2528	Ice Box	3.75
16497262	281	Kettle Sour Series: POG	3.85
16499396	2415	Kettle Sour Series: POG	3.56
16499944	281	Lemon Ginger Radler	3.68
16500046	383	Lemon Ginger Radler	3.4
16502626	281	Libre de Mojito	3.65
16505308	281	Love Street Summer Seasonal	3.69
16505582	555	Love Street Summer Seasonal	3.5
16505604	577	Love Street Summer Seasonal	3.0
16505843	816	Love Street Summer Seasonal	3.25
16506268	1241	Love Street Summer Seasonal	3.5
16506498	1471	Love Street Summer Seasonal	3.46
16506544	1517	Love Street Summer Seasonal	3.73
16506586	1559	Love Street Summer Seasonal	3.33
16507990	281	Lucille Dry Hopped Pilsner	3.69
16510672	281	Mega Mix Pale Ale	3.9
16511274	883	Mega Mix Pale Ale	4.04
16512043	1652	Mega Mix Pale Ale	4.25
16512631	2240	Mega Mix Pale Ale	3.5
16512754	2363	Mega Mix Pale Ale	4.21
16513354	281	National Bohemian Beer	3.67
16513532	459	National Bohemian Beer	3.2
16514216	1143	National Bohemian Beer	3.5
16514313	1240	National Bohemian Beer	3.02
16516036	281	Natty Daddy (8%)	3.4
16516057	302	Natty Daddy (8%)	1.93
16516144	389	Natty Daddy (8%)	3.0
16516176	421	Natty Daddy (8%)	2.93
16516847	1092	Natty Daddy (8%)	1.84
16517223	1468	Natty Daddy (8%)	3.08
16518210	2455	Natty Daddy (8%)	1.68
16518291	2536	Natty Daddy (8%)	2.56
16518718	281	Noble Nectar	3.94
16521400	281	Norden Hoch Oktoberfest	3.84
16524082	281	Pabst Blue Ribbon Easy	3.6
